! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      2.3280711222540468D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2562
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
 2126     5.6056243228735089D+00     1.9006148523736571D+01     2.3707373597494547D+01     2.6031546590190228D+39     7.5769218268073483D-04     1.0943695412402603D-05     4.6630404137755556D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925949063099D-01     4.3396837450783376D-01     1.2039212055695593D-10     4.4345024991910593D-01     1.9593696084962219D-03     9.6189290917834657D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2127     5.6077991321245326D+00     1.9006943180086782D+01     2.3706041952304137D+01     2.6030072713450724D+39     7.5769218268073483D-04     1.0943695412758260D-05     4.6668408517493471D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925939827509D-01     4.3396837441592381D-01     1.2038438231686057D-10     4.4345025010329601D-01     1.9593696085767973D-03     9.6189290920722587D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2128     5.6099728168286597D+00     1.9007737415874288D+01     2.3704707876283030D+01     2.6028579568969294D+39     7.5769218268073483D-04     1.0943695413112737D-05     4.6706483456639729D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925930565724D-01     4.3396837432371553D-01     1.2037665065337497D-10     4.4345025028804618D-01     1.9593696086575855D-03     9.6189290923619772D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2129     5.6121453858018091D+00     1.9008531234227604D+01     2.3703371353712916D+01     2.6027066855746818D+39     7.5769218268073483D-04     1.0943695413466036D-05     4.6744629280125717D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925921277729D-01     4.3396837423120890D-01     1.2036892549472089D-10     4.4345025047335662D-01     1.9593696087385875D-03     9.6189290926526211D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2130     5.6143168479480607D+00     1.9009324638276831D+01     2.3702032368753713D+01     2.6025534268036727D+39     7.5769218268073483D-04     1.0943695413818161D-05     4.6782846483512274D+04     9.6885504686959915D-32     0.0000000000000000D+00     1.2001925911963502D-01     4.3396837413840394D-01     1.2036120676915498D-10     4.4345025065922731D-01     1.9593696088198033D-03     9.6189290929441906D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2131     5.6164872122574092D+00     1.9010117631153768D+01     2.3700690905442338D+01     2.6023981495275632D+39     7.5769218268073483D-04     1.0943695414169116D-05     4.6821135388927572D+04     4.9473830922871337D-31     0.0000000000000000D+00     1.2001925902623027D-01     4.3396837404530064D-01     1.2035349440493716D-10     4.4345025084565863D-01     1.9593696089012336D-03     9.6189290932366873D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2132     5.6186564878030926D+00     1.9010910215991987D+01     2.3699346947691348D+01     2.6022408222015616D+39     7.5769218268073483D-04     1.0943695414518908D-05     4.6859495842166953D+04     1.0260518603990766D-30     0.0000000000000000D+00     1.2001925893256284D-01     4.3396837395189917D-01     1.2034578833024949D-10     4.4345025103265083D-01     1.9593696089828787D-03     9.6189290935301148D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2133     5.6208246837391646D+00     1.9011702395926960D+01     2.3698000479287664D+01     2.6020814127859681D+39     7.5769218268073483D-04     1.0943695414867537D-05     4.6897928478009207D+04     1.8365886513896569D-30     0.0000000000000000D+00     1.2001925883863249D-01     4.3396837385819901D-01     1.2033808847332296D-10     4.4345025122020400D-01     1.9593696090647380D-03     9.6189290938244695D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2134     5.6229918092978792D+00     1.9012494174096133D+01     2.3696651483891169D+01     2.6019198887385597D+39     7.5769218268073483D-04     1.0943695415215008D-05     4.6936434095477528D+04     3.5221521121265966D-30     0.0000000000000000D+00     1.2001925874443899D-01     4.3396837376420078D-01     1.2033039476246147D-10     4.4345025140831850D-01     1.9593696091468126D-03     9.6189290941197551D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2135     5.6251578737868168D+00     1.9013285553639054D+01     2.3695299945033361D+01     2.6017562170080434D+39     7.5769218268073483D-04     1.0943695415561329D-05     4.6975012235146245D+04     6.1815841477510371D-30     0.0000000000000000D+00     1.2001925864998219D-01     4.3396837366990386D-01     1.2032270712583204D-10     4.4345025159699451D-01     1.9593696092291034D-03     9.6189290944159733D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2136     5.6273228865861035D+00     1.9014076537697466D+01     2.3693945846115949D+01     2.6015903640265398D+39     7.5769218268073483D-04     1.0943695415906500D-05     4.7013663225262822D+04     3.7029163576165875D-30     0.0000000000000000D+00     1.2001925855526180D-01     4.3396837357530868D-01     1.2031502549159129D-10     4.4345025178623265D-01     1.9593696093116106D-03     9.6189290947131276D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2137     5.6294868571456362D+00     1.9014867129415403D+01     2.3692589170409457D+01     2.6014222957028048D+39     7.5769218268073483D-04     1.0943695416250525D-05     4.7052387393232830D+04     2.2676523654113820D-30     0.0000000000000000D+00     1.2001925846027756D-01     4.3396837348041481D-01     1.2030734978788246D-10     4.4345025197603273D-01     1.9593696093943329D-03     9.6189290950112109D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2138     5.6316497949817607D+00     1.9015657331939312D+01     2.3691229901051715D+01     2.6012519774143720D+39     7.5769218268073483D-04     1.0943695416593410D-05     4.7091185833206079D+04     1.0952063671766481D-30     0.0000000000000000D+00     1.2001925836502924D-01     4.3396837338522225D-01     1.2029967994295687D-10     4.4345025216639522D-01     1.9593696094772727D-03     9.6189290953102304D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2139     5.6338117096744326D+00     1.9016447148418158D+01     2.3689868021046471D+01     2.6010793740005415D+39     7.5769218268073483D-04     1.0943695416935157D-05     4.7130058100751979D+04     2.3657902154817196D-31     0.0000000000000000D+00     1.2001925826951653D-01     4.3396837328973099D-01     1.2029201588491988D-10     4.4345025235732054D-01     1.9593696095604290D-03     9.6189290956101825D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2140     5.6359663291144368D+00     1.9017234279397492D+01     2.3688503513261829D+01     2.6009044497543083D+39     7.5327039566036830D-04     1.0943695417275773D-05     4.7169004496375448D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925817401872D-01     4.3396837319422054D-01     1.2028437988843068D-10     4.4345025254825030D-01     1.9593696096435593D-03     9.6189290959101967D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2141     5.6381136273724292D+00     1.9018018730628593D+01     2.3687144346676967D+01     2.6007282098882122D+39     7.5327039566047933D-04     1.0943695417613281D-05     4.7207797897506447D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925807853861D-01     4.3396837309869438D-01     1.2027677181615517D-10     4.4345025273917837D-01     1.9593696097266622D-03     9.6189290962102624D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2142     5.6402599430581448D+00     1.9018802809632891D+01     2.3685782548721769D+01     2.6005496041813769D+39     7.5327039566047933D-04     1.0943695417949679D-05     4.7246665721842822D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925798279640D-01     4.3396837300287254D-01     1.2026916925087016D-10     4.4345025293066369D-01     1.9593696098099801D-03     9.6189290965112537D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2143     5.6424052858006250D+00     1.9019586519515502D+01     2.3684418102154891D+01     2.6003685958984616D+39     7.5327039566047933D-04     1.0943695418284968D-05     4.7285608093876412D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925788679177D-01     4.3396837290675502D-01     1.2026157212186876D-10     4.4345025312270660D-01     1.9593696098935140D-03     9.6189290968131722D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2144     5.6445496652742743D+00     1.9020369863384566D+01     2.3683050989596416D+01     2.6001851477405502D+39     7.5327039566047933D-04     1.0943695418619152D-05     4.7324625038147924D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925779052449D-01     4.3396837281034192D-01     1.2025398035836090D-10     4.4345025331530774D-01     1.9593696099772646D-03     9.6189290971160250D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2145     5.6466930911948507D+00     1.9021152844351362D+01     2.3681681193526284D+01     2.5999992218370100D+39     7.5327039566047933D-04     1.0943695418952237D-05     4.7363716879102177D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925769399426D-01     4.3396837271363297D-01     1.2024639388951807D-10     4.4345025350846754D-01     1.9593696100612323D-03     9.6189290974198105D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2146     5.6488355733157931D+00     1.9021935465530416D+01     2.3680308696282659D+01     2.5998107797378260D+39     7.5327039566047933D-04     1.0943695419284227D-05     4.7402883938883375D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925759720073D-01     4.3396837261662817D-01     1.2023881264446978D-10     4.4345025370218627D-01     1.9593696101454165D-03     9.6189290977245285D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2147     5.6509771214245052D+00     1.9022717730039651D+01     2.3678933480060284D+01     2.5996197824053304D+39     7.5327039566047933D-04     1.0943695419615122D-05     4.7442127279350900D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925750014357D-01     4.3396837251932725D-01     1.2023123655241831D-10     4.4345025389646446D-01     1.9593696102298196D-03     9.6189290980301827D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2148     5.6531177453379326D+00     1.9023499641000469D+01     2.3677555526908835D+01     2.5994261902061288D+39     7.5327039566047933D-04     1.0943695419944929D-05     4.7481446769898738D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925740282248D-01     4.3396837242173011D-01     1.2022366554244423D-10     4.4345025409130256D-01     1.9593696103144397D-03     9.6189290983367747D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2149     5.6552574548988383D+00     1.9024281201537906D+01     2.3676174818731192D+01     2.5992299629032169D+39     7.5327039566047933D-04     1.0943695420273651D-05     4.7520842157714673D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925730523712D-01     4.3396837232383660D-01     1.2021609954348402D-10     4.4345025428670110D-01     1.9593696103992790D-03     9.6189290986443030D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2150     5.6573962599712421D+00     1.9025062414780762D+01     2.3674791337281715D+01     2.5990310596468639D+39     7.5327039566047933D-04     1.0943695420601291D-05     4.7560314058004609D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925720738715D-01     4.3396837222564652D-01     1.2020853848446504D-10     4.4345025448266053D-01     1.9593696104843377D-03     9.6189290989527744D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2151     5.6595341704361343D+00     1.9025843283861714D+01     2.3673405064164492D+01     2.5988294389667476D+39     7.5327039566047933D-04     1.0943695420927854D-05     4.7599863521494309D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925710927217D-01     4.3396837212715979D-01     1.2020098229437079D-10     4.4345025467918146D-01     1.9593696105696153D-03     9.6189290992621856D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2152     5.6616711961870880D+00     1.9026623811917467D+01     2.3672015980831515D+01     2.5986250587633659D+39     7.5327039566047933D-04     1.0943695421253345D-05     4.7639490146020282D+04     0.0000000000000000D+00     1.8206493319729364D-73     1.2001925701089188D-01     4.3396837202837623D-01     1.2019343090200613D-10     4.4345025487626443D-01     1.9593696106551139D-03     9.6189290995725418D-05     2.5751234175718087D-04     2.4904472087268385D-04 
 2153     5.6638073471252461D+00     1.9027404002088875D+01     2.3670624068580874D+01     2.5984178762986078D+39     7.5327039566047933D-04     1.0943695421577763D-05     4.7679194105399878D+04     0.0000000000000000D+00     6.3509275153011497D-73     1.2001925691224581D-01     4.3396837192929549D-01     1.2018588423608562D-10     4.4345025507390971D-01     1.9593696107408318D-03     9.6189290998838377D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2154     5.6659426331548941D+00     1.9028183857521092D+01     2.3669229308554893D+01     2.5982078481878190D+39     7.5327039566047933D-04     1.0943695421901113D-05     4.7718976318022532D+04     5.2955833049812079D-32     1.2239214264043687D-72     1.2001925681333369D-01     4.3396837182991765D-01     1.2017834222534753D-10     4.4345025527211827D-01     1.9593696108267712D-03     9.6189291001960821D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2155     5.6680770641783748D+00     1.9028963381363716D+01     2.3667831681738205D+01     2.5979949303905507D+39     7.5327039566047933D-04     1.0943695422223404D-05     4.7758836677258953D+04     1.5449422646080030D-30     1.9098268713285026D-72     1.2001925671415509D-01     4.3396837173024227D-01     1.2017080479838748D-10     4.4345025547089038D-01     1.9593696109129323D-03     9.6189291005092751D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2156     5.6702037599494010D+00     1.9029740052105827D+01     2.3666431168955850D+01     2.5977790782011433D+39     7.4838716777450304D-04     1.0943695422544634D-05     4.7798775511577353D+04     3.6926885451597692D-30     2.7352695412952794D-72     1.2001925661503194D-01     4.3396837163059327D-01     1.2016329630061495D-10     4.4345025566958087D-01     1.9593696109990354D-03     9.6189291008223989D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2157     5.6723226899328400D+00     1.9030513875138217D+01     2.3665036858240693D+01     2.5975616745222973D+39     7.4838716777472509D-04     1.0943695422862735D-05     4.7838533859721410D+04     7.0187540613137064D-30     3.7610478221173120D-72     1.2001925651596727D-01     4.3396837153097438D-01     1.2015581660336696D-10     4.4345025586818271D-01     1.9593696110850782D-03     9.6189291011354445D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2158     5.6744408051261281D+00     1.9031287380190182D+01     2.3663639660647133D+01     2.5973412844098917D+39     7.4838716777472509D-04     1.0943695423179800D-05     4.7878370283085400D+04     9.6476556668902908D-30     5.0668560290802098D-72     1.2001925641663837D-01     4.3396837143106123D-01     1.2014834121948474D-10     4.4345025606734278D-01     1.9593696111713413D-03     9.6189291014494315D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2159     5.6765581151819723D+00     1.9032060570369253D+01     2.3662239556890991D+01     2.5971178620178734D+39     7.4838716777472509D-04     1.0943695423495829D-05     4.7918284879123032D+04     1.5386974876547694D-29     6.7120649963544680D-72     1.2001925631704482D-01     4.3396837133085366D-01     1.2014087007857756D-10     4.4345025626706187D-01     1.9593696112578250D-03     9.6189291017643618D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2160     5.6786746297253243D+00     1.9032833448787989D+01     2.3660836527524726D+01     2.5968913608162997D+39     7.4838716777472509D-04     1.0943695423810824D-05     4.7958278529358482D+04     1.4380235557251603D-29     8.6611885392407597D-72     1.2001925621718616D-01     4.3396837123035121D-01     1.2013340311025078D-10     4.4345025646734024D-01     1.9593696113445295D-03     9.6189291020802336D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2161     5.6807903583477328D+00     1.9033606018564174D+01     2.3659430552935343D+01     2.5966617335814494D+39     7.4838716777472509D-04     1.0943695424124795D-05     4.7998351564008956D+04     1.8142887281923448D-29     1.0783534864872088D-71     1.2001925611706205D-01     4.3396837112955415D-01     1.2012594024401588D-10     4.4345025666817905D-01     1.9593696114314564D-03     9.6189291023970575D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2162     5.6829053106013063D+00     1.9034378282820958D+01     2.3658021613342321D+01     2.5964289323863849D+39     7.4838716777472509D-04     1.0943695424437740D-05     4.8038504042438123D+04     2.8098262576405739D-29     1.2549493929196273D-71     1.2001925601667191D-01     4.3396837102846168D-01     1.2011848140924363D-10     4.4345025686957857D-01     1.9593696115186059D-03     9.6189291027148264D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2163     5.6850194959931359D+00     1.9035150244687010D+01     2.3656609688795477D+01     2.5961929085913744D+39     7.4838716777472509D-04     1.0943695424749662D-05     4.8078736718055337D+04     2.1365040092623943D-29     1.2236568835993777D-71     1.2001925591601543D-01     4.3396837092707389D-01     1.2011102653526841D-10     4.4345025707153995D-01     1.9593696116059785D-03     9.6189291030335493D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2164     5.6871329239790631D+00     1.9035921907296682D+01     2.3655194759172792D+01     2.5959536128343843D+39     7.4838716777472509D-04     1.0943695425060568D-05     4.8119049241376767D+04     2.6769699434859024D-29     1.1374810072422991D-71     1.2001925581509205D-01     4.3396837082539043D-01     1.2010357555121231D-10     4.4345025727406346D-01     1.9593696116935742D-03     9.6189291033532224D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2165     5.6892456039573531D+00     1.9036693273790202D+01     2.3653776804178185D+01     2.5957109950207346D+39     7.4838716777472509D-04     1.0943695425370458D-05     4.8159441810262810D+04     1.5561760755173315D-29     1.0890083615559960D-71     1.2001925571390137D-01     4.3396837072341094D-01     1.2009612838606620D-10     4.4345025747715016D-01     1.9593696117813941D-03     9.6189291036738513D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2166     5.6913575452625249D+00     1.9037464347313825D+01     2.3652355803339255D+01     2.5954650043133931D+39     7.4838716777472509D-04     1.0943695425679338D-05     4.8199915718079866D+04     8.3997699551843165D-30     9.8156871731182668D-72     1.2001925561244282D-01     4.3396837062113498D-01     1.2008868496885438D-10     4.4345025768080041D-01     1.9593696118694385D-03     9.6189291039954358D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2167     5.6934687571584339D+00     1.9038235131020002D+01     2.3650931736004983D+01     2.5952155891227803D+39     7.4838716777472509D-04     1.0943695425987209D-05     4.8240470773636614D+04     4.1624799560402827D-30     6.0799763960601973D-72     1.2001925551071601D-01     4.3396837051856271D-01     1.2008124522840071D-10     4.4345025788501546D-01     1.9593696119577085D-03     9.6189291043179814D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2168     5.6955792488319669D+00     1.9039005628067574D+01     2.3649504581343361D+01     2.5949626970965224D+39     7.4838716777472509D-04     1.0943695426294077D-05     4.8281107468608572D+04     7.0307811964635265D-30     1.7238676195944888D-72     1.2001925540872049D-01     4.3396837041569362D-01     1.2007380909342910D-10     4.4345025808979601D-01     1.9593696120462055D-03     9.6189291046414897D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2169     5.6976890293855451D+00     1.9039775841621953D+01     2.3648074318339040D+01     2.5947062751085661D+39     7.4838716777472509D-04     1.0943695426599946D-05     4.8321826010074753D+04     1.2382200294953609D-29     0.0000000000000000D+00     1.2001925530645558D-01     4.3396837031252717D-01     1.2006637649251519D-10     4.4345025829514259D-01     1.9593696121349275D-03     9.6189291049659573D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2170     5.6997981078307429D+00     1.9040545774855301D+01     2.3646640925790829D+01     2.5944462692495280D+39     7.4838716777472509D-04     1.0943695426904815D-05     4.8362626609283330D+04     2.2303993799310450D-29     0.0000000000000000D+00     1.2001925520392091D-01     4.3396837020906344D-01     1.2005894735408244D-10     4.4345025850105628D-01     1.9593696122238776D-03     9.6189291052913947D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2171     5.7019064930802532D+00     1.9041315430946729D+01     2.3645204382309250D+01     2.5941826248151520D+39     7.4838716777472509D-04     1.0943695427208690D-05     4.8403509767842329D+04     1.5384875382369878D-29     0.0000000000000000D+00     1.2001925510111592D-01     4.3396837010530191D-01     1.2005152160644172D-10     4.4345025870753778D-01     1.9593696123130559D-03     9.6189291056177985D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2172     5.7040066583085051D+00     1.9042082053300291D+01     2.3643764666313966D+01     2.5939152862956564D+39     7.4301616271075987D-04     1.0943695427511574D-05     4.8444475435041027D+04     1.3383246527937489D-29     0.0000000000000000D+00     1.2001925499840999D-01     4.3396837000161578D-01     1.2004412581231911D-10     4.4345025891384510D-01     1.9593696124021418D-03     9.6189291059440034D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2173     5.7060985665512555D+00     1.9042845646854114D+01     2.3642332122936728D+01     2.5936461563582411D+39     7.4301616271064885D-04     1.0943695427811308D-05     4.8485229753846219D+04     1.6851349814539369D-29     0.0000000000000000D+00     1.2001925489580640D-01     4.3396836989800862D-01     1.2003675985359960D-10     4.4345025911997080D-01     1.9593696124911325D-03     9.6189291062699862D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2174     5.7081898171209450D+00     1.9043608976639580D+01     2.3640896409457705D+01     2.5933732737196177D+39     7.4301616271064885D-04     1.0943695428110073D-05     4.8526066541044086D+04     2.4423790964929521D-29     0.0000000000000000D+00     1.2001925479293475D-01     4.3396836979410702D-01     1.2002939702509172D-10     4.4345025932665889D-01     1.9593696125803498D-03     9.6189291065969317D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2175     5.7102804182813899D+00     1.9044372045796876D+01     2.3639457504184258D+01     2.5930965816360065D+39     7.4301616271064885D-04     1.0943695428407866D-05     4.8566986145747836D+04     1.6510711923870758D-29     0.0000000000000000D+00     1.2001925468979457D-01     4.3396836968991054D-01     1.2002203725606936D-10     4.4345025953391017D-01     1.9593696126697949D-03     9.6189291069248437D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2176     5.7123703781622889D+00     1.9045134857473929D+01     2.3638015385227992D+01     2.5928160225374328D+39     7.4301616271064885D-04     1.0943695428704700D-05     4.8607989190938267D+04     1.3201040704368849D-29     0.0000000000000000D+00     1.2001925458638520D-01     4.3396836958541893D-01     1.2001468047569205D-10     4.4345025974172553D-01     1.9593696127594679D-03     9.6189291072537201D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2177     5.7144597047515395D+00     1.9045897414826615D+01     2.3636570030502008D+01     2.5925315380169888D+39     7.4301616271064885D-04     1.0943695429000570D-05     4.8649075399142631D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925448270620D-01     4.3396836948063182D-01     1.2000732661286315D-10     4.4345025995010605D-01     1.9593696128493700D-03     9.6189291075835718D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2178     5.7165484058870097D+00     1.9046659721018983D+01     2.3635121417718192D+01     2.5922430688192741D+39     7.4301616271064885D-04     1.0943695429295483D-05     4.8690245678138586D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925437875688D-01     4.3396836937554859D-01     1.1999997559640400D-10     4.4345026015905251D-01     1.9593696129395009D-03     9.6189291079143917D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2179     5.7186364892475376D+00     1.9047421779223443D+01     2.3633669524384357D+01     2.5919505548287671D+39     7.4301616271064885D-04     1.0943695429589441D-05     4.8731500270716274D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925427453670D-01     4.3396836927016906D-01     1.1999262735494788D-10     4.4345026036856589D-01     1.9593696130298623D-03     9.6189291082461831D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2180     5.7207198422199159D+00     1.9048182084104464D+01     2.3632214327801381D+01     2.5916539350586322D+39     7.4007245361006930D-04     1.0943695429882449D-05     4.8772839020759128D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925417025203D-01     4.3396836916470205D-01     1.1998529636782666D-10     4.4345026057823089D-01     1.9593696131202749D-03     9.6189291085782926D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2181     5.7227984468792696D+00     1.9048940639608922D+01     2.3630761590101578D+01     2.5913543475859164D+39     7.4007245361006930D-04     1.0943695430173352D-05     4.8814098638148770D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925406590452D-01     4.3396836905914959D-01     1.1997798254266387D-10     4.4345026078804439D-01     1.9593696132107380D-03     9.6189291089107165D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2182     5.7248764604291562D+00     1.9049698958561830D+01     2.3629305529699333D+01     2.5910505634001572D+39     7.4007245361006930D-04     1.0943695430463316D-05     4.8855443525578126D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925396128647D-01     4.3396836895330208D-01     1.1997067125753044D-10     4.4345026099842321D-01     1.9593696133014319D-03     9.6189291092441155D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2183     5.7269538897432274D+00     1.9050457044133406D+01     2.3627846123534435D+01     2.5907425195874242D+39     7.4007245361006930D-04     1.0943695430752347D-05     4.8896873233732218D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925385639733D-01     4.3396836884715899D-01     1.1996336244113867D-10     4.4345026120936852D-01     1.9593696133923565D-03     9.6189291095784934D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2184     5.7290307414935410D+00     1.9051214899503285D+01     2.3626383348331070D+01     2.5904301523287260D+39     7.4007245361006930D-04     1.0943695431040445D-05     4.8938388301830562D+04     0.0000000000000000D+00     0.0000000000000000D+00     1.2001925375123647D-01     4.3396836874071995D-01     1.1995605602203207D-10     4.4345026142088128D-01     1.9593696134835138D-03     9.6189291099138518D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2185     5.7311070221413622D+00     1.9051972527860765D+01     2.3624917180594762D+01     2.5901133968878871D+39     7.4007245361006930D-04     1.0943695431327615D-05     4.8979989385486542D+04     5.8619098250705503D-32     0.0000000000000000D+00     1.2001925364580325D-01     4.3396836863398453D-01     1.1994875192859688D-10     4.4345026163296266D-01     1.9593696135749045D-03     9.6189291102501943D-05     2.5751234175718082D-04     2.4904472087268376D-04 
 2186     5.7331827379270148D+00     1.9052729932405064D+01     2.3623447596609130D+01     2.5897921875990070D+39     7.4007245361006930D-04     1.0943695431613857D-05     4.9021676897237442D+04     6.0830910675699856D-31     0.0000000000000000D+00     1.2001925354009701D-01     4.3396836852695201D-01     1.1994145008901915D-10     4.4345026184561344D-01     1.9593696136665275D-03     9.6189291105875209D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2187     5.7352578948600969D+00     1.9053487116345564D+01     2.3621974572432660D+01     2.5894664578543125D+39     7.4007245361006930D-04     1.0943695431899178D-05     4.9063451498331058D+04     1.3670410818041436D-30     0.0000000000000000D+00     1.2001925343411714D-01     4.3396836841962240D-01     1.1993415043131576D-10     4.4345026205883506D-01     1.9593696137583865D-03     9.6189291109258387D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2188     5.7373324987089748D+00     1.9054244082902101D+01     2.3620498083895378D+01     2.5891361400913135D+39     7.4007245361006930D-04     1.0943695432183579D-05     4.9105312997135701D+04     2.5695258379513314D-30     0.0000000000000000D+00     1.2001925332786296D-01     4.3396836831199498D-01     1.1992685288320090D-10     4.4345026227262840D-01     1.9593696138504800D-03     9.6189291112651478D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2189     5.7394065549903752D+00     1.9055000835305218D+01     2.3619018106595444D+01     2.5888011657793263D+39     7.4007245361006930D-04     1.0943695432467062D-05     4.9147261961942882D+04     5.3879069763147224D-30     0.0000000000000000D+00     1.2001925322133379D-01     4.3396836820406941D-01     1.1991955737219275D-10     4.4345026248699470D-01     1.9593696139428097D-03     9.6189291116054533D-05     2.5751234175718069D-04     2.4904472087268372D-04 
 2190     5.7414800689583973D+00     1.9055757376796460D+01     2.3617534615895716D+01     2.5884614654074380D+39     7.4007245361006930D-04     1.0943695432749631D-05     4.9189298705412776D+04     7.2418994334199719D-30     0.0000000000000000D+00     1.2001925311452898D-01     4.3396836809584513D-01     1.1991226382556878D-10     4.4345026270193521D-01     1.9593696140353761D-03     9.6189291119467572D-05     2.5751234175718069D-04     2.4904472087268372D-04 
